center_idx,angle,deviation
8,46.15836240686745,70.40668877021056
8,116.39746448031198,0.16758669676602267
8,100.34754256559553,16.217508611482472
8,58.17238843722978,58.39266273984823
8,99.86675303519692,16.698298141881082
8,46.15836240686745,70.40668877021056
8,80.26504673377256,36.30000444330544
8,116.39746448031198,0.16758669676602267
8,156.8207944312538,40.2557432541758
8,156.8207944312538,40.2557432541758
8,104.45370939496915,12.111341782108852
8,104.45370939496915,12.111341782108852
8,54.2929448165561,62.2721063605219
8,46.20807486326114,70.35697631381686
8,68.08428199960153,48.480769177476475
8,81.80871171323766,34.75633946384035
8,124.16188558623239,7.596834409154383
8,81.80871171323766,34.75633946384035
8,68.08428199960153,48.480769177476475
8,124.16188558623239,7.596834409154383
8,34.19998176504094,82.36506941203706
8,153.49042031052824,36.92536913345023
8,153.49042031052824,36.92536913345023
9,38.4360762443885,78.1289749326895
9,129.06816322865885,12.503112051580842
9,92.06684457240264,24.49820660467536
9,67.93780657523759,48.62724460184042
9,91.28283753986821,25.282213637209793
9,149.70860759932324,33.14355642224524
9,71.35114996754707,45.21390120953093
9,33.73568274825699,82.82936842882101
9,67.78939223422965,48.77565894284835
9,53.730519861892965,62.83453131518504
9,102.08516227778416,14.47988889929384
9,92.06684457240264,24.49820660467536
9,129.06816322865885,12.503112051580842
9,91.28283753986821,25.282213637209793
9,67.93780657523759,48.62724460184042
9,149.70860759932324,33.14355642224524
9,33.73568274825699,82.82936842882101
9,71.35114996754707,45.21390120953093
9,53.730519861892965,62.83453131518504
9,67.78939223422965,48.77565894284835
9,102.08516227778416,14.47988889929384
9,128.99272762602416,12.427676448946158
9,143.39213723874778,26.827086061669775
9,73.22759805503368,43.33745312204432
9,77.13024620659148,39.434804970486525
9,58.350414698972926,58.21463647810508
9,151.48963245098088,34.924581273902874
9,72.07714129505126,44.48790988202674
9,106.13317339781486,10.431877779263147
9,99.3479231113104,17.21712806576761
9,73.22759805503368,43.33745312204432
9,143.39213723874778,26.827086061669775
9,77.13024620659148,39.434804970486525
9,151.48963245098088,34.924581273902874
9,58.350414698972926,58.21463647810508
9,106.13317339781486,10.431877779263147
9,72.07714129505126,44.48790988202674
9,99.3479231113104,17.21712806576761
9,74.39480406856278,42.17024710851523
9,81.81570746137871,34.7493437156993
9,118.39370278734633,1.8286516102683237
9,62.3187794467614,54.24627173031661
9,135.66320527353088,19.098154096452873
9,108.84355144045695,7.721499736621055
9,44.47583938480519,72.0892117922728
9,81.81570746137871,34.7493437156993
9,62.3187794467614,54.24627173031661
9,118.39370278734633,1.8286516102683237
9,108.84355144045695,7.721499736621055
9,135.66320527353088,19.098154096452873
9,44.47583938480519,72.0892117922728
9,128.31384847455928,11.748797297481275
9,128.31384847455928,11.748797297481275
9,142.28180777863355,25.716756601555545
9,142.28180777863355,25.716756601555545
9,53.31475401033989,63.250297166738115
9,102.06206037554348,14.502990801534523
9,46.5386766178101,70.02637455926791
9,79.43168767200359,37.13336350507441
9,106.60008519247027,9.96496598460773
9,79.43168767200359,37.13336350507441
9,46.5386766178101,70.02637455926791
9,106.60008519247027,9.96496598460773
9,37.860303156887774,78.70474802019024
9,152.6877628965543,36.122711719476285
9,152.6877628965543,36.122711719476285
10,160.61538144167716,44.050330264599154
10,120.47947805117617,3.9144268740981687
10,66.89596256836943,49.66908860870858
10,85.93538040766049,30.629670769417515
10,70.78196187780576,45.78308929927225
10,97.09299821820173,19.472052958876276
10,72.20933973906662,44.35571143801138
10,95.9880409663498,20.577010210728204
10,58.545143028221766,58.01990814885624
10,105.50786455918539,11.057186617892611
10,126.3018354592828,9.736784282204795
10,75.87179173659842,40.69325944047958
10,132.37437903558214,15.809327858504133
10,102.61024654034823,13.954804636729776
10,97.78985947377956,18.775191703298447
10,100.55085420764095,16.01419696943705
10,99.82980101625809,16.735250160819916
10,66.09893509469653,50.466116082381475
10,128.44546116447438,11.880409987396376
10,79.77812307739012,36.786928099687884
10,70.91038063548638,45.65467054159163
10,60.532531347631505,56.0325198294465
10,43.57592705558219,72.98912412149582
10,157.85572380763813,41.290672630560124
10,60.24162491482464,56.32342626225336
10,88.18357197020995,28.38147920686805
10,114.72413426058905,1.8409169164889505
10,67.3175946128205,49.247456564257504
10,99.68155664864013,16.88349452843788
10,53.62526294432108,62.939788232756925
10,58.296142741839624,58.26890843523838
10,115.09015840122552,1.4748927758524815
10,42.219876813604394,74.3451743634736
10,97.14619073136333,19.41886044571467
10,148.62438567521534,32.05933449813733
10,50.9194114894399,65.6456396876381
10,89.04215744291366,27.52289373416434
10,68.31641941669366,48.24863176038434
10,155.79875087522413,39.233699698146125
10,87.85713364255133,28.707917534526672
10,49.89781067974456,66.66724049733344
10,95.92756475896655,20.63748641811145
10,27.390237379438705,89.1748137976393
10,138.348716671747,21.78366549466901
10,94.71641283350114,21.848638343576866
10,101.15266694743926,15.412384229638747
10,113.91061363322316,2.65443754385484
10,80.5001615550163,36.0648896220617
10,128.91940872932932,12.354357552251315
10,58.17902674089968,58.386024436178324
10,104.23239465285745,12.332656524220553
10,136.19806211311257,19.633010936034566
10,166.60830447623619,50.04325329915818
10,91.43099308172665,25.13405809535135
10,51.4919198096431,65.07313136743491
10,29.644874351505226,86.92017682557278
10,51.68188454516403,64.88316663191398
10,46.22732144963975,70.33772972743824
10,171.71982256596453,55.15477138888653
10,141.71402033777676,25.148969160698755
10,97.84139753376773,18.72365364331027
10,121.6311466703179,5.066095493239899
10,136.9801599458919,20.415108768813894
10,139.6695122222098,23.104461045131785
10,110.08242595050733,6.482625226570676
10,46.05708707551695,70.50796410156106
11,160.61538144167716,44.050330264599154
11,120.47947805117617,3.9144268740981687
11,66.89596256836943,49.66908860870858
11,85.93538040766049,30.629670769417515
11,70.78196187780576,45.78308929927225
11,97.09299821820173,19.472052958876276
11,72.20933973906662,44.35571143801138
11,95.9880409663498,20.577010210728204
11,58.545143028221766,58.01990814885624
11,105.50786455918539,11.057186617892611
11,126.3018354592828,9.736784282204795
11,75.87179173659842,40.69325944047958
11,132.37437903558214,15.809327858504133
11,102.61024654034823,13.954804636729776
11,97.78985947377956,18.775191703298447
11,100.55085420764095,16.01419696943705
11,99.82980101625809,16.735250160819916
11,66.09893509469653,50.466116082381475
11,128.44546116447438,11.880409987396376
11,79.77812307739012,36.786928099687884
11,70.91038063548638,45.65467054159163
11,60.532531347631505,56.0325198294465
11,43.57592705558219,72.98912412149582
11,157.85572380763813,41.290672630560124
11,60.24162491482464,56.32342626225336
11,88.18357197020995,28.38147920686805
11,114.72413426058905,1.8409169164889505
11,67.3175946128205,49.247456564257504
11,99.68155664864013,16.88349452843788
11,53.62526294432108,62.939788232756925
11,58.296142741839624,58.26890843523838
11,115.09015840122552,1.4748927758524815
11,42.219876813604394,74.3451743634736
11,97.14619073136333,19.41886044571467
11,148.62438567521534,32.05933449813733
11,50.9194114894399,65.6456396876381
11,89.04215744291366,27.52289373416434
11,68.31641941669366,48.24863176038434
11,155.79875087522413,39.233699698146125
11,87.85713364255133,28.707917534526672
11,49.89781067974456,66.66724049733344
11,95.92756475896655,20.63748641811145
11,27.390237379438705,89.1748137976393
11,138.348716671747,21.78366549466901
11,94.71641283350114,21.848638343576866
